Centro;Descripcion Centro;Seccion;Descripcion Seccion;Programa;Descripcion Programa;Capitulo;Descripcion Capitulo;Economico;Descripcion Economico;CRED_INICIAL;MOD_CREDITO;C_DEFINITIVO;C_AUTORIZADO;C_DISPUESTO;OBL_RECONOC
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST.ADMV. URBANISMO, ME;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;23120;GASTOS DE VIAJE DEL PERSONAL NO DIRECTIVO;0;6656,73;6656,73;0;0;0
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;17211;SOSTENIBILIDAD;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;23120;GASTOS DE VIAJE DEL PERSONAL NO DIRECTIVO;0;15809,4;15809,4;0;0;0
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST.ADMV. URBANISMO, ME;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;23120;GASTOS DE VIAJE DEL PERSONAL NO DIRECTIVO;0;198,31;198,31;0;0;0
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST.ADMV. URBANISMO, ME;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;23121;LOCOMOCIÓN URBANA PERSONAL NO DIRECTIVO;1000;0;1000;0;0;0
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;13301;TRÁFICO;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;23399;OTRAS INDEMNIZACIONES;5000;0;5000;0;0;0
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST.ADMV. URBANISMO, ME;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;23399;OTRAS INDEMNIZACIONES;2500;0;2500;0;0;0
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;15105;GESTION DEL PATRIMONIO MUNICIPAL DEL SUELO;3;GASTOS FINANCIEROS;35200;INTERESES DE DEMORA;0;7000;7000;0;0;0
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST.ADMV. URBANISMO, ME;3;GASTOS FINANCIEROS;35200;INTERESES DE DEMORA;0;3363139,59;3363139,59;3363139,59;3363139,59;3363139,59
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;15109;GESTIÓN DE LICENCIAS DE ACTIVIDADES;4;TRANSFERENCIAS CORRIENTES;41001;A LA AGENCIA DE ACTIVIDADES;23076282;66505;23142787;17373716,5;17373716,5;17373716,5
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;17211;SOSTENIBILIDAD;4;TRANSFERENCIAS CORRIENTES;41008;A MADRID SALUD;31705;0;31705;31704,6;31704,6;31704,6
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST.ADMV. URBANISMO, ME;4;TRANSFERENCIAS CORRIENTES;44501;A LA EMPRESA MUNICIPAL DE TRANSPORTES, S.A.;1027029;144544,09;1171573,09;1171572,65;1171572,65;678868,55
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;44110;PROMOCIÓN, CONTROL Y DESARROLLO DEL TRANSPORTE;4;TRANSFERENCIAS CORRIENTES;44501;A LA EMPRESA MUNICIPAL DE TRANSPORTES, S.A.;25816595;0;25816595;19728140,25;19728140,25;19728140,25
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;44110;PROMOCIÓN, CONTROL Y DESARROLLO DEL TRANSPORTE;4;TRANSFERENCIAS CORRIENTES;45301;AL CONSORCIO REGIONAL DE TRANSPORTES DE MADRID;252804542;0;252804542;230578457;230578457;172933842,7
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;17211;SOSTENIBILIDAD;4;TRANSFERENCIAS CORRIENTES;45303;A UNIVERSIDADES PÚBLICAS;200001;0;200001;0;0;0
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;17211;SOSTENIBILIDAD;4;TRANSFERENCIAS CORRIENTES;48099;A OTRAS FUNDACIONES;20000;0;20000;0;0;0
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;13402;PLANIFICACIÓN DE LA MOVILIDAD;4;TRANSFERENCIAS CORRIENTES;48203;PREMIOS;0;35000;35000;35000;35000;35000
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;15110;OFICINA DEL NUEVO PGOU;4;TRANSFERENCIAS CORRIENTES;48203;PREMIOS;0;6000;6000;6000;0;0
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;13301;TRÁFICO;4;TRANSFERENCIAS CORRIENTES;48901;OT. TRANF. A INSITUC. S/F;0;60000;60000;0;0;0
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;13402;PLANIFICACIÓN DE LA MOVILIDAD;4;TRANSFERENCIAS CORRIENTES;48901;OT. TRANF. A INSITUC. S/F;0;37626;37626;11550;11550;11550
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;15103;EJECUCIÓN Y CONTROL DE LA EDIFICACIÓN;4;TRANSFERENCIAS CORRIENTES;48901;OT. TRANF. A INSITUC. S/F;1000;0;1000;550;550;550
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;15104;ESTRATEGIA URBANA;4;TRANSFERENCIAS CORRIENTES;48901;OT. TRANF. A INSITUC. S/F;15000;3175;18175;16852,08;16852,08;0
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;17211;SOSTENIBILIDAD;4;TRANSFERENCIAS CORRIENTES;48901;OT. TRANF. A INSITUC. S/F;0;22012,92;22012,92;22012,92;22012,92;22012,92
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;17212;CONTROL AMBIENTAL;4;TRANSFERENCIAS CORRIENTES;48901;OT. TRANF. A INSITUC. S/F;0;400;400;360;360;0
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;15102;GESTIÓN URBANÍSTICA;6;INVERSIONES REALES;60000;ADQUISICIÓN DE SUELO;1062825;850211,94;1913036,94;662844,18;662844,18;662844,18
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;15105;GESTION DEL PATRIMONIO MUNICIPAL DEL SUELO;6;INVERSIONES REALES;60000;ADQUISICIÓN DE SUELO;138860;990000;1128860;413969,78;413969,78;323673,04
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;15102;GESTIÓN URBANÍSTICA;6;INVERSIONES REALES;60000;ADQUISICIÓN DE SUELO;0;585580,07;585580,07;0;0;0
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;15102;GESTIÓN URBANÍSTICA;6;INVERSIONES REALES;60901;SISTEMAS DE COMPENSACIÓN;5520196;0;5520196;488752,72;488752,72;488752,72
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;15105;GESTION DEL PATRIMONIO MUNICIPAL DEL SUELO;6;INVERSIONES REALES;60904;URBANIZACIÓN A CARGO DEL AYUNTAMIENTO;3202324;-475000;2727324;2492535,56;2492535,56;983942,4
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;17213;RENATURALIZACIÓN DE PATRIMONIO;6;INVERSIONES REALES;60904;URBANIZACIÓN A CARGO DEL AYUNTAMIENTO;12480801;-1150000;11330801;5178496,23;5178496,23;3968440,48
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;15104;ESTRATEGIA URBANA;6;INVERSIONES REALES;60999;OTRAS INV. NUEVAS INF.;0;42500;42500;5880,6;0;0
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;15330;INFRAESTRUCTURAS DE MOVILIDAD;6;INVERSIONES REALES;60999;OTRAS INV. NUEVAS INF.;129992934;3595000;133587934;129515901,2;129515901,2;28141093,1
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;15374;NGEU. ZBE TRANSFORMACIÓN DIGIT;6;INVERSIONES REALES;60999;OTRAS INV. NUEVAS INF.;9025279;0;9025279;8977071,24;8977071,24;6942897,03
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;15374;NGEU. ZBE TRANSFORMACIÓN DIGIT;6;INVERSIONES REALES;60999;OTRAS INV. NUEVAS INF.;0;458289,94;458289,94;0;0;0
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;15330;INFRAESTRUCTURAS DE MOVILIDAD;6;INVERSIONES REALES;60999;OTRAS INV. NUEVAS INF.;1500000;0;1500000;0;0;0
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;17213;RENATURALIZACIÓN DE PATRIMONIO;6;INVERSIONES REALES;60999;OTRAS INV. NUEVAS INF.;1950000;0;1950000;9535,73;9535,73;9535,73
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;15374;NGEU. ZBE TRANSFORMACIÓN DIGIT;6;INVERSIONES REALES;60999;OTRAS INV. NUEVAS INF.;0;2802289,05;2802289,05;1679112,7;1679112,7;0
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;17212;CONTROL AMBIENTAL;6;INVERSIONES REALES;62300;MAQUINARIA;0;16000;16000;0;0;0
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;17212;CONTROL AMBIENTAL;6;INVERSIONES REALES;62300;MAQUINARIA;0;260510,04;260510,04;260510,04;260510,04;260510,04
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST.ADMV. URBANISMO, ME;6;INVERSIONES REALES;62301;INSTALACIONES TÉCNICAS;0;5000;5000;0;0;0
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;17211;SOSTENIBILIDAD;6;INVERSIONES REALES;62301;INSTALACIONES TÉCNICAS;436893;1265632,27;1702525,27;1303830,7;1303830,7;81173,76
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;17211;SOSTENIBILIDAD;6;INVERSIONES REALES;62301;INSTALACIONES TÉCNICAS;0;762,3;762,3;762,3;762,3;762,3
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;13301;TRÁFICO;6;INVERSIONES REALES;62500;MOBILIARIO Y EQUIPOS DE OFICINA;0;17173,1;17173,1;17173,1;17173,1;0
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST.ADMV. URBANISMO, ME;6;INVERSIONES REALES;62500;MOBILIARIO Y EQUIPOS DE OFICINA;0;60000;60000;32016,65;32016,65;27660,65
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;13301;TRÁFICO;6;INVERSIONES REALES;62599;OTRO MOBILIARIO Y ENSERES;0;3499,59;3499,59;3499,59;3499,59;3499,59
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;15110;OFICINA DEL NUEVO PGOU;6;INVERSIONES REALES;62599;OTRO MOBILIARIO Y ENSERES;0;6100;6100;0;0;0
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST.ADMV. URBANISMO, ME;6;INVERSIONES REALES;62599;OTRO MOBILIARIO Y ENSERES;0;22520;22520;20528,54;20528,54;3322,83
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST.ADMV. URBANISMO, ME;6;INVERSIONES REALES;62600;EQUIPOS DE COMUNICACIÓN;0;500;500;0;0;0
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;13301;TRÁFICO;6;INVERSIONES REALES;62799;OTROS PROYECTOS COMPLEJOS;7983023;0;7983023;7983020,48;7983020,48;4645958,82
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;15330;INFRAESTRUCTURAS DE MOVILIDAD;6;INVERSIONES REALES;62799;OTROS PROYECTOS COMPLEJOS;0;48398,79;48398,79;46887,5;46887,5;0
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;13302;GESTIÓN DE APARCAMIENTOS;6;INVERSIONES REALES;63200;EDIFICIOS Y OTRAS CONSTRUCCIONES (REFORMA);329996;0;329996;321999,56;321999,56;245543,11
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;15103;EJECUCIÓN Y CONTROL DE LA EDIFICACIÓN;6;INVERSIONES REALES;63200;EDIFICIOS Y OTRAS CONSTRUCCIONES (REFORMA);410000;-285460;124540;14030,49;14030,49;13078,29
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;17000;DIR.Y GEST.ADMV. URBANISMO, ME;6;INVERSIONES REALES;63200;EDIFICIOS Y OTRAS CONSTRUCCIONES (REFORMA);0;50000;50000;0;0;0
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;17211;SOSTENIBILIDAD;6;INVERSIONES REALES;63200;EDIFICIOS Y OTRAS CONSTRUCCIONES (REFORMA);0;48400,88;48400,88;47689,11;47689,11;0
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;17211;SOSTENIBILIDAD;6;INVERSIONES REALES;63301;INSTALACIONES (REFORMA Y REPOSICIÓN);10000;18148,75;28148,75;17428,25;17428,25;0
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;15103;EJECUCIÓN Y CONTROL DE LA EDIFICACIÓN;6;INVERSIONES REALES;64100;APLICACIONES INFORMÁTICAS;0;34606;34606;34606;0;0
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;15102;GESTIÓN URBANÍSTICA;6;INVERSIONES REALES;68100;ADQUISICIÓN DE SUELO PATRIMONIAL;507175;554642,63;1061817,63;744729,08;744729,08;744729,08
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;15109;GESTIÓN DE LICENCIAS DE ACTIVIDADES;7;TRANSFERENCIAS DE CAPITAL;71001;A LA AGENCIA DE ACTIVIDADES;7835;0;7835;0;0;0
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;44110;PROMOCIÓN, CONTROL Y DESARROLLO DEL TRANSPORTE;7;TRANSFERENCIAS DE CAPITAL;75301;AL CONSORCIO REGIONAL DE TRANSPORTES DE MADRID;943244;0;943244;744752;744752;558564
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;13301;TRÁFICO;7;TRANSFERENCIAS DE CAPITAL;77999;OTRAS SUBVENCIONES A EMPRESAS PRIVADAS;1850000;0;1850000;1850000;0;0
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;17211;SOSTENIBILIDAD;7;TRANSFERENCIAS DE CAPITAL;77999;OTRAS SUBVENCIONES A EMPRESAS PRIVADAS;0;200000;200000;200000;0;0
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;44110;PROMOCIÓN, CONTROL Y DESARROLLO DEL TRANSPORTE;7;TRANSFERENCIAS DE CAPITAL;77999;OTRAS SUBVENCIONES A EMPRESAS PRIVADAS;750000;0;750000;750000;0;0
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;17211;SOSTENIBILIDAD;7;TRANSFERENCIAS DE CAPITAL;78900;OTRAS TRANSFERENCIAS DE CAPITAL A FAMILIAS;7120828;-200000;6920828;6831664,01;4025664,01;4025664,01
001;AYUNTAMIENTO DE MADRID;150;URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;44110;PROMOCIÓN, CONTROL Y DESARROLLO DEL TRANSPORTE;7;TRANSFERENCIAS DE CAPITAL;78900;OTRAS TRANSFERENCIAS DE CAPITAL A FAMILIAS;200000;0;200000;200000;0;0
001;AYUNTAMIENTO DE MADRID;151;LIMPIEZA Y ZONAS VERDES;91223;A.D. LIMPIEZA Y ZONAS VERDES;1;GASTOS DE PERSONAL;10000;RETRIBUCIONES BÁSICAS;103622;0;103622;77063,7;77063,7;77063,7
001;AYUNTAMIENTO DE MADRID;151;LIMPIEZA Y ZONAS VERDES;16102;SUMINISTRO HÍDRICO;1;GASTOS DE PERSONAL;10100;RETRIBUCIONES BÁSICAS;107751;0;107751;80037,93;80037,93;80037,93
001;AYUNTAMIENTO DE MADRID;151;LIMPIEZA Y ZONAS VERDES;16210;GESTIÓN AMBIENTAL URBANA;1;GASTOS DE PERSONAL;10100;RETRIBUCIONES BÁSICAS;107647;0;107647;79931,99;79931,99;79931,99
001;AYUNTAMIENTO DE MADRID;151;LIMPIEZA Y ZONAS VERDES;16230;PARQUE TECNOLÓGICO DE VALDEMINGÓMEZ;1;GASTOS DE PERSONAL;10100;RETRIBUCIONES BÁSICAS;107647;0;107647;79931,99;79931,99;79931,99
001;AYUNTAMIENTO DE MADRID;151;LIMPIEZA Y ZONAS VERDES;91223;A.D. LIMPIEZA Y ZONAS VERDES;1;GASTOS DE PERSONAL;11000;RETRIBUCIONES BÁSICAS;35826;0;35826;25818,53;25818,53;25818,53
001;AYUNTAMIENTO DE MADRID;151;LIMPIEZA Y ZONAS VERDES;91223;A.D. LIMPIEZA Y ZONAS VERDES;1;GASTOS DE PERSONAL;11001;RETRIBUCIONES COMPLEMENTARIAS;89882;0;89882;63680,65;63680,65;63680,65
001;AYUNTAMIENTO DE MADRID;151;LIMPIEZA Y ZONAS VERDES;16102;SUMINISTRO HÍDRICO;1;GASTOS DE PERSONAL;12000;SUELDOS DEL GRUPO A1;663327;-43170;620157;371920,73;371920,73;371920,73
001;AYUNTAMIENTO DE MADRID;151;LIMPIEZA Y ZONAS VERDES;16210;GESTIÓN AMBIENTAL URBANA;1;GASTOS DE PERSONAL;12000;SUELDOS DEL GRUPO A1;197043;0;197043;102955,61;102955,61;102955,61
001;AYUNTAMIENTO DE MADRID;151;LIMPIEZA Y ZONAS VERDES;16230;PARQUE TECNOLÓGICO DE VALDEMINGÓMEZ;1;GASTOS DE PERSONAL;12000;SUELDOS DEL GRUPO A1;214956;0;214956;129153,68;129153,68;129153,68
001;AYUNTAMIENTO DE MADRID;151;LIMPIEZA Y ZONAS VERDES;16301;LIMPIEZA VIARIA;1;GASTOS DE PERSONAL;12000;SUELDOS DEL GRUPO A1;143304;0;143304;64547,25;64547,25;64547,25
001;AYUNTAMIENTO DE MADRID;151;LIMPIEZA Y ZONAS VERDES;17101;PATRIMONIO VERDE;1;GASTOS DE PERSONAL;12000;SUELDOS DEL GRUPO A1;467946;-114421;353525;181805,77;181805,77;181805,77
001;AYUNTAMIENTO DE MADRID;151;LIMPIEZA Y ZONAS VERDES;16102;SUMINISTRO HÍDRICO;1;GASTOS DE PERSONAL;12001;SUELDOS DEL GRUPO A2;625689;0;625689;530252,09;530252,09;530252,09
001;AYUNTAMIENTO DE MADRID;151;LIMPIEZA Y ZONAS VERDES;16210;GESTIÓN AMBIENTAL URBANA;1;GASTOS DE PERSONAL;12001;SUELDOS DEL GRUPO A2;296709;0;296709;193401,74;193401,74;193401,74
001;AYUNTAMIENTO DE MADRID;151;LIMPIEZA Y ZONAS VERDES;16230;PARQUE TECNOLÓGICO DE VALDEMINGÓMEZ;1;GASTOS DE PERSONAL;12001;SUELDOS DEL GRUPO A2;284446;0;284446;161080,66;161080,66;161080,66
001;AYUNTAMIENTO DE MADRID;151;LIMPIEZA Y ZONAS VERDES;16301;LIMPIEZA VIARIA;1;GASTOS DE PERSONAL;12001;SUELDOS DEL GRUPO A2;291706;-2826;288880;167765,31;167765,31;167765,31
001;AYUNTAMIENTO DE MADRID;151;LIMPIEZA Y ZONAS VERDES;17101;PATRIMONIO VERDE;1;GASTOS DE PERSONAL;12001;SUELDOS DEL GRUPO A2;779985;-170836;609149;341170,85;341170,85;341170,85
001;AYUNTAMIENTO DE MADRID;151;LIMPIEZA Y ZONAS VERDES;16102;SUMINISTRO HÍDRICO;1;GASTOS DE PERSONAL;12003;SUELDOS DEL GRUPO C1;767406;-148336;619070;357499,55;357499,55;357499,55
001;AYUNTAMIENTO DE MADRID;151;LIMPIEZA Y ZONAS VERDES;16210;GESTIÓN AMBIENTAL URBANA;1;GASTOS DE PERSONAL;12003;SUELDOS DEL GRUPO C1;656824;-104470;552354;337713,11;337713,11;337713,11
001;AYUNTAMIENTO DE MADRID;151;LIMPIEZA Y ZONAS VERDES;16230;PARQUE TECNOLÓGICO DE VALDEMINGÓMEZ;1;GASTOS DE PERSONAL;12003;SUELDOS DEL GRUPO C1;196711;0;196711;98962,89;98962,89;98962,89
001;AYUNTAMIENTO DE MADRID;151;LIMPIEZA Y ZONAS VERDES;16301;LIMPIEZA VIARIA;1;GASTOS DE PERSONAL;12003;SUELDOS DEL GRUPO C1;396106;-114983;281123;131329,57;131329,57;131329,57
001;AYUNTAMIENTO DE MADRID;151;LIMPIEZA Y ZONAS VERDES;17101;PATRIMONIO VERDE;1;GASTOS DE PERSONAL;12003;SUELDOS DEL GRUPO C1;1749280;-206224;1543056;883332,99;883332,99;883332,99
001;AYUNTAMIENTO DE MADRID;151;LIMPIEZA Y ZONAS VERDES;91223;A.D. LIMPIEZA Y ZONAS VERDES;1;GASTOS DE PERSONAL;12003;SUELDOS DEL GRUPO C1;24128;0;24128;8597,01;8597,01;8597,01
001;AYUNTAMIENTO DE MADRID;151;LIMPIEZA Y ZONAS VERDES;16102;SUMINISTRO HÍDRICO;1;GASTOS DE PERSONAL;12004;SUELDOS DEL GRUPO C2;509440;-30603;478837;319725,96;319725,96;319725,96
001;AYUNTAMIENTO DE MADRID;151;LIMPIEZA Y ZONAS VERDES;16210;GESTIÓN AMBIENTAL URBANA;1;GASTOS DE PERSONAL;12004;SUELDOS DEL GRUPO C2;2140910;-366883;1774027;1065670,18;1065670,18;1065670,18
001;AYUNTAMIENTO DE MADRID;151;LIMPIEZA Y ZONAS VERDES;16230;PARQUE TECNOLÓGICO DE VALDEMINGÓMEZ;1;GASTOS DE PERSONAL;12004;SUELDOS DEL GRUPO C2;257488;0;257488;155559,75;155559,75;155559,75
001;AYUNTAMIENTO DE MADRID;151;LIMPIEZA Y ZONAS VERDES;16301;LIMPIEZA VIARIA;1;GASTOS DE PERSONAL;12004;SUELDOS DEL GRUPO C2;1478058;-169670;1308388;823370,77;823370,77;823370,77
001;AYUNTAMIENTO DE MADRID;151;LIMPIEZA Y ZONAS VERDES;17101;PATRIMONIO VERDE;1;GASTOS DE PERSONAL;12004;SUELDOS DEL GRUPO C2;2333946;-420550;1913396;1062734,81;1062734,81;1062734,81
001;AYUNTAMIENTO DE MADRID;151;LIMPIEZA Y ZONAS VERDES;91223;A.D. LIMPIEZA Y ZONAS VERDES;1;GASTOS DE PERSONAL;12004;SUELDOS DEL GRUPO C2;10226;0;10226;7247,07;7247,07;7247,07
001;AYUNTAMIENTO DE MADRID;151;LIMPIEZA Y ZONAS VERDES;16102;SUMINISTRO HÍDRICO;1;GASTOS DE PERSONAL;12005;SUELDOS DEL GRUPO E;28116;-2639;25477;5779,38;5779,38;5779,38
001;AYUNTAMIENTO DE MADRID;151;LIMPIEZA Y ZONAS VERDES;16210;GESTIÓN AMBIENTAL URBANA;1;GASTOS DE PERSONAL;12005;SUELDOS DEL GRUPO E;262416;-35199;227217;118354,84;118354,84;118354,84
001;AYUNTAMIENTO DE MADRID;151;LIMPIEZA Y ZONAS VERDES;16301;LIMPIEZA VIARIA;1;GASTOS DE PERSONAL;12005;SUELDOS DEL GRUPO E;103092;0;103092;40235,39;40235,39;40235,39
001;AYUNTAMIENTO DE MADRID;151;LIMPIEZA Y ZONAS VERDES;17101;PATRIMONIO VERDE;1;GASTOS DE PERSONAL;12005;SUELDOS DEL GRUPO E;37488;0;37488;12791,49;12791,49;12791,49
001;AYUNTAMIENTO DE MADRID;151;LIMPIEZA Y ZONAS VERDES;16102;SUMINISTRO HÍDRICO;1;GASTOS DE PERSONAL;12006;TRIENIOS;442488;0;442488;316167,37;316167,37;316167,37
001;AYUNTAMIENTO DE MADRID;151;LIMPIEZA Y ZONAS VERDES;16210;GESTIÓN AMBIENTAL URBANA;1;GASTOS DE PERSONAL;12006;TRIENIOS;583859;-28980;554879;370162,23;370162,23;370162,23
001;AYUNTAMIENTO DE MADRID;151;LIMPIEZA Y ZONAS VERDES;16230;PARQUE TECNOLÓGICO DE VALDEMINGÓMEZ;1;GASTOS DE PERSONAL;12006;TRIENIOS;177867;0;177867;113378,83;113378,83;113378,83
001;AYUNTAMIENTO DE MADRID;151;LIMPIEZA Y ZONAS VERDES;16301;LIMPIEZA VIARIA;1;GASTOS DE PERSONAL;12006;TRIENIOS;344965;0;344965;222240,99;222240,99;222240,99
001;AYUNTAMIENTO DE MADRID;151;LIMPIEZA Y ZONAS VERDES;17101;PATRIMONIO VERDE;1;GASTOS DE PERSONAL;12006;TRIENIOS;818559;-35801;782758;524807,52;524807,52;524807,52
001;AYUNTAMIENTO DE MADRID;151;LIMPIEZA Y ZONAS VERDES;91223;A.D. LIMPIEZA Y ZONAS VERDES;1;GASTOS DE PERSONAL;12006;TRIENIOS;4788;0;4788;3254,7;3254,7;3254,7
001;AYUNTAMIENTO DE MADRID;151;LIMPIEZA Y ZONAS VERDES;16102;SUMINISTRO HÍDRICO;1;GASTOS DE PERSONAL;12100;COMPLEMENTO DE DESTINO;1605396;-109376;1496020;1019888,16;1019888,16;1019888,16
001;AYUNTAMIENTO DE MADRID;151;LIMPIEZA Y ZONAS VERDES;16210;GESTIÓN AMBIENTAL URBANA;1;GASTOS DE PERSONAL;12100;COMPLEMENTO DE DESTINO;2206174;-317186;1888988;1168052,97;1168052,97;1168052,97
